id,orig_id,label,source,text
318,782,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I tried an AI-powered cooking assistant that helps with step-by-step guidance. It even adjusts the heat suggestions in real time. Want to try cooking something new together?"
319,704,nonscam,zhi_nonscam,"[Greetings], this is [Name]. There is a small poetry open mic happening on [Date] at [Company] Café. I remember you used to write—want to go and share something?"
320,784,scam,zhi_scam,"Attention student loan holder! Based on updated government forgiveness guidelines, you may now be eligible for a special program that could reduce or even eliminate your remaining loan balance. This is a one-time opportunity to ease your financial burden. Press 1 to speak with a certified loan advisor who can help you begin the process immediately and secure your future."
321,503,scam,zhi_scam,"[Greetings], we are delighted to extend a generous investment opportunity that guarantees daily returns up to [Money]. To get started, please provide your banking information including your account number and online login credentials for verification purposes."
322,621,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Auto Insurance. We have launched a new roadside assistance add-on for your policy. Would you like more details about how it works and how to enroll?"
323,138,scam,zhi_scam,[Greetings] I came across your profile and thought you would be a perfect fit. We need people to promote our online courses. You could make around [Money] a day. Interested in hearing more? Visit our [Company] website and send us your bank account details and resume to [Name] for further registration.
324,767,nonscam,zhi_nonscam,"[Greetings], this is [Name]. [Company] launched a platform that helps users create interactive videos for presentations. It might be useful for your next talk. Want to assess it together?"
325,1,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just learned how to make cold brew coffee at home, and it is surprisingly easy. I know you are a coffee enthusiast. Want to do a brewing session together this weekend?"
326,196,scam,zhi_scam,"[Greetings], this is [Company]. We have a package for you that was flagged due to some suspicious items inside. We need to confirm your identity before we can release it. Could you please provide your full name and identity number? This is a standard procedure to avoid any fraudulent activities."
327,659,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. You have won a cash prize of [Money], but it is locked in customs. Please pay the customs fees to release your winnings by transferring the payment to this bank account [Number]."
328,142,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from the police station. We received your report about a stolen bicycle. Can you describe the bike and let us know when and where it was last seen?"
329,745,scam,zhi_scam,"Congratulations on your first successful investment! As you can see, our platform delivers exceptional results. Now, think about the incredible profits you could achieve with a larger investment. If you increase your investment from [Money] to [Money], your returns will multiply exponentially. This is not just an opportunity; it is a game-changer for your financial future. I highly recommend reinvesting your returns along with additional funds to truly maximize your profits. Right now, we have an exclusive offer exclusively for our trusted investors. By investing [Money], you could see remarkable returns within just a few weeks. Opportunities like this are extremely rare and highly lucrative."
330,177,scam,zhi_scam,"[Greetings], [Title][Name] calling from the [Country] Police Department. We have detected unlawful activities tied to your identity. Immediate cooperation is necessary to resolve this matter. You are required to make swift payments to specific bank accounts to assist our investigation. Non-compliance may result in severe legal consequences. Let us handle this matter smoothly. How much can you transfer, and I will provide the details?"
331,275,nonscam,zhi_nonscam,"[Greetings], this is [Name]. The weather has been great lately. I am thinking of organizing a casual picnic at [Location] this weekend. Would you be interested in coming along?"
332,320,nonscam,zhi_nonscam,"[Greetings], this is [Company] Scholarship Committee. Congratulations! You have been awarded a scholarship based on your academic excellence. Please check your email for next steps and verification documents."
333,187,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Housing Division. To avoid falling for fraudulent rental agents, please use only listings verified at your local housing office. You can walk in and ask staff to check a listing for you."
